chr19	11743784
chr19	11743784
chr19	10199054
chr19	10199054
chr19	11703538
chr19	11703538
chr19	2951413
chr19	2951413
chr19	12032209
chr19	12032532
chr19	47476829
chr19	17080824
chr19	12021562
chr19	12021562
chr19	46685442
chr19	46685442
chr19	12515776
chr19	34443174
chr19	54355582
chr19	54355582
chr19	57365345
chr19	57365345
chr19	12726449
chr19	12726562
chr19	30256622
chr19	30256622
chr19	35355349
chr19	28436402
chr19	24076097
chr19	24076097
chr19	47825373
chr19	47825373
chr19	12324938
chr19	12324883
chr19	44146360
chr19	44146360
chr19	13629950
chr19	13630044
chr19	11734511
chr19	10026337
chr19	12047010
chr19	24419672
chr19	12049881
chr19	22339114
chr19	54702351
chr19	54702351
chr19	12115595
chr19	12115595
chr19	32033686
chr19	32033686
chr19	11042020
chr19	11042020
chr19	47300283
chr19	47300283
chr19	28670396
chr19	35353016
chr19	18757145
chr19	18757145
chr19	12308074
chr19	12308074
chr19	11800200
chr19	11800200
chr19	12118468
chr19	12118676
chr19	33038948
chr19	33038948
chr19	51303873
chr19	51303873
chr19	17068962
chr19	17068962
chr19	20027061
chr19	20027061
chr19	16498917
chr19	58530468
chr19	10687211
chr19	10687211
chr19	8818614
chr19	8818614
chr19	14995992
chr19	14996145
chr19	12395624
chr19	12395624
chr19	29062685
chr19	29062685
*	0
*	0
*	0
*	0
chr19	11538472
chr19	11538472
chr19	13933375
chr19	13933375
chr19	12600238
chr19	12600238
chr19	29701912
chr19	29702097
chr19	12186598
chr19	12186480
chr19	30624296
chr19	3396854
chr19	39571755
chr19	38634329
*	0
*	0
chr19	11777258
chr19	11777372
chr19	11116587
chr19	11116678
chr19	28670251
chr19	35195515
chr19	56508029
chr19	17069169
chr19	10845763
chr19	10845763
*	0
*	0
chr19	12624088
chr19	12624111
chr19	17350238
chr19	17350238
chr19	13742593
chr19	13742593
chr19	11902966
chr19	11902966
chr19	10546974
chr19	34549061
chr19	54027747
chr19	12047183
chr19	45133047
chr19	45133047
chr19	44061854
chr19	50741918
chr19	37191727
chr19	12118439
chr19	23532037
chr19	12478099
chr19	33436026
chr19	33436026
chr19	41692051
chr19	41692051
chr19	42727910
chr19	12694679
chr19	46542151
chr19	21076905
chr19	40606350
chr19	9023274
chr19	12047234
chr19	44897926
chr19	54918223
chr19	54918223
chr19	16932326
chr19	16932326
chr19	12119004
chr19	29719292
chr19	32266010
chr19	32266010
chr19	12459930
chr19	12459930
chr19	50072845
chr19	50072845
chr19	11202301
chr19	11201950
chr19	6080816
chr19	13489818
chr19	37595237
chr19	48322059
chr19	10768361
chr19	10768515
*	0
*	0
chr19	15818712
chr19	143937
chr19	32986679
chr19	32986679
chr19	13077758
chr19	13077758
chr19	5674454
chr19	5674454
chr19	31135481
chr19	28248153
chr19	11004084
chr19	11004084
chr19	11629444
chr19	11629444
chr19	34803566
chr19	34803566
chr19	11654512
chr19	49687124
chr19	13558477
chr19	13558477
chr19	54304698
chr19	54304698
chr19	12047093
chr19	22733815
chr19	47320921
chr19	47320921
chr19	45200103
chr19	45200103
chr19	48669987
chr19	48669987
chr19	11412855
chr19	11412893
chr19	49346510
chr19	14719784
chr19	43314914
chr19	35350506
chr19	38732954
chr19	38732954
chr19	15896310
chr19	35191969
*	0
*	0
chr19	29744057
chr19	37192501
chr19	40119378
chr19	31260870
*	0
*	0
chr19	37610768
chr19	116514
chr19	14663438
chr19	14663438
chr19	33669784
chr19	33669784
chr19	45902690
chr19	45902690
chr19	10237240
chr19	10237108
chr19	4287181
chr19	4287181
chr19	53646928
chr19	53646928
chr19	53625437
chr19	53625437
chr19	13734479
chr19	13734398
chr19	9981797
chr19	9981855
chr19	7649255
chr19	7649255
chr19	12818686
chr19	12818686
*	0
*	0
chr19	12549480
chr19	12549231
chr19	10772314
chr19	10772314
chr19	13544792
chr19	13544741
chr19	53220178
chr19	53220178
chr19	35427992
chr19	35427992
chr19	28434447
chr19	37540739
chr19	10219260
chr19	10219296
chr19	54276933
chr19	54276933
chr19	13075468
chr19	13075468
chr19	18396576
chr19	18396576
chr19	11656157
chr19	11656468
chr19	16452611
chr19	16452611
chr19	12182859
chr19	12182859
chr19	11877191
chr19	11877191
chr19	1726934
chr19	1726934
*	0
*	0
chr19	43364574
chr19	27774207
chr19	40158121
chr19	20676597
chr19	12177395
chr19	12177395
*	0
*	0
chr19	11234379
chr19	11234269
chr19	17536327
chr19	17536327
chr19	12513543
chr19	12513543
chr19	58785202
chr19	58785202
chr19	58241006
chr19	20814277
chr19	48915310
chr19	48915310
chr19	12395786
chr19	12395786
chr19	57717716
chr19	57717716
chr19	10879515
chr19	10879437
chr19	30534179
chr19	30534179
chr19	566248
chr19	566248
chr19	35353019
chr19	23617073
chr19	56336955
chr19	43312308
chr19	1030410
chr19	1030410
chr19	923199
chr19	36952893
chr19	24192862
chr19	10560144
chr19	52608364
chr19	24271849
*	0
*	0
chr19	12740755
chr19	12740869
chr19	4001651
chr19	4001651
chr19	11863581
chr19	11863697
chr19	13864421
chr19	13864421
chr19	20237614
chr19	20237614
chr19	11481265
chr19	11481265
chr19	42514024
chr19	42513788
chr19	15522819
chr19	15522819
chr19	13305058
chr19	13305143
chr19	9676124
chr19	9676124
chr19	43223666
chr19	43223696
chr19	55706444
chr19	55706444
chr19	13625464
chr19	13625548
chr19	20259277
chr19	20259277
chr19	8632300
chr19	57920416
chr19	10898659
chr19	10898659
chr19	41994802
chr19	40112485
chr19	12724612
chr19	12724533
chr19	58659477
chr19	23317655
chr19	42514026
chr19	42514026
chr19	15828020
chr19	29674577
chr19	4646782
chr19	4646782
chr19	11845102
chr19	11845149
*	0
*	0
chr19	2988459
chr19	2988459
chr19	55683710
chr19	55683710
*	0
*	0
chr19	41995494
chr19	37191716
chr19	13368610
chr19	13368610
chr19	13334839
chr19	45993992
chr19	12121411
chr19	12121411
chr19	7847775
chr19	7847775
chr19	58604172
chr19	58604172
chr19	43223680
chr19	31260839
chr19	5788721
chr19	5788721
chr19	51073868
chr19	45234040
chr19	1919636
chr19	1919636
chr19	40545891
chr19	24075389
chr19	12863698
chr19	12863698
chr19	43314372
chr19	43314372
chr19	12021702
chr19	28434415
chr19	28009491
chr19	28009491
chr19	14003293
chr19	14003402
chr19	38839123
chr19	38839123
chr19	12515852
chr19	12515852
chr19	11165896
chr19	58164663
chr19	13646052
chr19	13646052
chr19	11360478
chr19	11360478
chr19	13391657
chr19	13391657
chr19	7236825
chr19	7236825
chr19	13974603
chr19	13974544
chr19	10022706
chr19	10022824
chr19	12633921
chr19	12633921
chr19	34624031
chr19	30391876
*	0
*	0
chr19	12021286
chr19	15896916
chr19	40547011
chr19	20813722
chr19	6774598
chr19	6774598
chr19	13045310
chr19	13045552
chr19	8242279
chr19	8242279
chr19	53773458
chr19	57994544
chr19	37048455
chr19	37048455
chr19	48311455
chr19	48311455
chr19	48585726
chr19	48585726
chr19	272970
chr19	272970
chr19	8489362
chr19	6943078
chr19	24075024
chr19	24075024
chr19	13864428
chr19	13864428
chr19	51240987
chr19	51240987
chr19	13405873
chr19	13405703
chr19	19461298
chr19	19461298
chr19	13308183
chr19	13308183
chr19	11171649
chr19	11171702
chr19	47700202
chr19	47700202
chr19	57923831
chr19	57923831
chr19	20019380
chr19	20019526
chr19	47264568
chr19	47264568
chr19	20254721
chr19	16774450
chr19	50049150
chr19	35554368
chr19	12118304
chr19	37542229
chr19	57509272
chr19	57509272
chr19	30161602
chr19	7622442
chr19	17599015
chr19	17599029
chr19	15653744
chr19	15653744
chr19	8384302
chr19	8384302
chr19	41419860
chr19	41419860
chr19	19918987
chr19	19918987
chr19	2877007
chr19	2877007
chr19	35120262
chr19	27773488
chr19	10951364
chr19	37297617
chr19	16158797
chr19	16158797
chr19	43218791
chr19	35351412
chr19	11757282
chr19	11757389
chr19	24192861
chr19	24192861
chr19	10386531
chr19	10386531
*	0
*	0
chr19	10086850
chr19	10086777
chr19	11926017
chr19	11926017
chr19	49330461
chr19	49330461
chr19	54853219
chr19	54853219
chr19	10347531
chr19	12729685
chr19	13974524
chr19	13974568
chr19	48739493
chr19	48739493
chr19	14864772
chr19	14864906
chr19	44063488
chr19	44063488
chr19	21775081
chr19	5947160
chr19	23462552
chr19	23462552
chr19	29628769
chr19	22077715
chr19	40158932
chr19	12117705
chr19	21296305
chr19	21296305
chr19	29625631
chr19	55095129
chr19	11862030
chr19	11862030
chr19	51873405
chr19	6031547
chr19	57751092
chr19	57751092
chr19	9920639
chr19	9920639
chr19	30677451
chr19	24045210
chr19	42836652
chr19	42836652
chr19	14918577
chr19	14918577
chr19	30681905
chr19	10518173
chr19	21519659
chr19	21519659
*	0
*	0
chr19	11292604
chr19	11292604
chr19	23952344
chr19	23952344
chr19	23360910
chr19	28764200
chr19	33337423
chr19	12121047
*	0
*	0
chr19	3026186
chr19	3026186
chr19	11013523
chr19	11013805
chr19	46688367
chr19	28986933
chr19	56353155
chr19	56353155
chr19	11761499
chr19	11761417
chr19	41851244
chr19	41851244
chr19	19914954
chr19	23635329
chr19	29701866
chr19	29702065
chr19	11915516
chr19	11915719
chr19	23612141
chr19	17520330
chr19	4340073
chr19	4340073
chr19	28670387
chr19	43314768
chr19	13869360
chr19	13869307
chr19	11291453
chr19	11291533
chr19	7043837
chr19	7043837
chr19	13864454
chr19	13864454
chr19	12672162
chr19	12672261
chr19	44369973
chr19	56335440
chr19	8908763
chr19	24591015
chr19	10282645
chr19	10282602
chr19	9591965
chr19	52828145
chr19	10573342
chr19	10573255
chr19	11777034
chr19	42334826
chr19	12989766
chr19	12989766
chr19	11899885
chr19	11899885
chr19	12116438
chr19	12116430
chr19	39091566
chr19	44311603
chr19	40543888
chr19	42170605
chr19	28356729
chr19	42163605
chr19	35350648
chr19	12119158
chr19	4790845
chr19	41674403
chr19	12325696
chr19	12325696
chr19	52414937
chr19	52414937
chr19	9298799
chr19	9298799
chr19	50924907
chr19	50924907
chr19	40206281
chr19	40206281
chr19	3858724
chr19	3858724
chr19	10535894
chr19	10535894
chr19	39247064
chr19	39247064
chr19	13567723
chr19	13567836
chr19	50080569
chr19	36131557
chr19	49152072
chr19	49152072
chr19	3795952
chr19	3795952
chr19	11063897
chr19	11063897
chr19	38143388
chr19	38143388
chr19	6861160
chr19	6861160
chr19	17074455
chr19	12019169
*	0
*	0
chr19	22199480
chr19	22199480
chr19	43612877
chr19	43612877
chr19	35906095
chr19	35906095
chr19	12020825
chr19	40159298
chr19	12527454
chr19	12527454
chr19	56575226
chr19	56575226
chr19	11776987
chr19	11776987
chr19	11899239
chr19	11899239
chr19	13662950
chr19	13662950
chr19	17243027
chr19	17243027
chr19	40688415
chr19	40688415
chr19	35352989
chr19	44729185
chr19	22865063
chr19	22865063
chr19	30048474
chr19	30048474
chr19	21076458
chr19	46541961
chr19	10991252
chr19	10991252
chr19	12286420
chr19	12286527
chr19	12118030
chr19	8908847
chr19	33527933
chr19	33527933
chr19	12959324
chr19	12959324
chr19	46855827
chr19	46855827
*	0
*	0
chr19	23322481
chr19	23322481
chr19	55793557
chr19	55793660
chr19	54418013
chr19	54418013
chr19	1202253
chr19	1202253
chr19	10219325
chr19	10219105
chr19	36924070
chr19	36924070
chr19	13326158
chr19	13326158
chr19	4798182
chr19	4798182
chr19	12325615
chr19	47072448
chr19	56251073
chr19	20151385
chr19	10645113
chr19	10645113
chr19	12019899
chr19	35354247
*	0
*	0
chr19	20980075
chr19	20980075
chr19	11864184
chr19	11864184
chr19	11560506
chr19	15632932
chr19	45742543
chr19	45742543
*	0
*	0
chr19	17076607
chr19	17076607
*	0
*	0
chr19	36625258
chr19	36625258
chr19	12972589
chr19	12972589
chr19	14292310
chr19	14292310
chr19	11743244
chr19	11743244
chr19	33340618
chr19	37191342
chr19	9262621
chr19	9262621
chr19	11214558
chr19	11214558
chr19	11693242
chr19	11693242
chr19	21029345
chr19	43223657
*	0
*	0
chr19	24076095
chr19	24076095
chr19	13522270
chr19	13522270
chr19	40926230
chr19	40926230
*	0
*	0
chr19	48353550
chr19	47187957
chr19	20813368
chr19	15602883
chr19	11902515
chr19	11902626
chr19	37830613
chr19	37830613
chr19	24589480
chr19	27747258
chr19	13692720
chr19	13692720
chr19	45484551
chr19	45484551
chr19	20340981
chr19	20340981
chr19	830059
chr19	830059
chr19	20152505
chr19	20152505
chr19	47186460
chr19	47186460
chr19	30353960
chr19	30353960
chr19	11540988
chr19	11540988
chr19	54944639
chr19	54944639
chr19	13072687
chr19	3200457
chr19	40205288
chr19	43223657
chr19	606265
chr19	9999048
chr19	8424964
chr19	8424964
chr19	10422558
chr19	6783578
chr19	39427742
chr19	12136605
chr19	4699015
chr19	4699015
chr19	33274747
chr19	44726668
chr19	31608129
chr19	31608129
chr19	46541401
chr19	15896029
chr19	58559890
chr19	58559890
chr19	12368870
chr19	12368870
chr19	43248826
chr19	46541924
chr19	54099711
chr19	35211531
chr19	15109920
chr19	15109920
chr19	55090165
chr19	30837764
chr19	42965674
chr19	44454243
chr19	16064085
chr19	16064085
chr19	11520626
chr19	11520626
chr19	8334520
chr19	8334520
chr19	55162119
chr19	55162119
chr19	12021782
chr19	12021686
chr19	13983045
chr19	8466397
chr19	41394768
chr19	4416674
chr19	44250042
chr19	5279921
chr19	9827471
chr19	12213446
chr19	43053821
chr19	43053821
chr19	7411102
chr19	5671006
chr19	55828940
chr19	37976424
chr19	12562147
chr19	12562147
chr19	23797334
chr19	12120611
chr19	41606698
chr19	55095124
chr19	15913137
chr19	15913137
chr19	57807688
chr19	57807688
chr19	9826566
chr19	21853741
chr19	15707008
chr19	29953327
chr19	56334022
chr19	12121362
chr19	46036209
chr19	46036209
chr19	5489324
chr19	5489324
chr19	31885457
chr19	9924790
chr19	13682251
chr19	13682432
chr19	11861707
chr19	11861707
chr19	11694186
chr19	11694324
*	0
*	0
chr19	24589168
chr19	30407161
chr19	13332398
chr19	13332466
chr19	10631997
chr19	13236325
chr19	12545992
chr19	12545992
*	0
*	0
*	0
*	0
chr19	11761692
chr19	10746651
chr19	12180848
chr19	12180848
chr19	13751980
chr19	13752063
chr19	35356469
chr19	35356469
chr19	37026678
chr19	37026678
chr19	37704638
chr19	37704638
chr19	47386001
chr19	47386001
chr19	11317901
chr19	11317688
chr19	10966260
chr19	10966260
chr19	54583140
chr19	54583140
chr19	10211513
chr19	10211755
chr19	10239855
chr19	10239855
chr19	10004488
chr19	10004630
chr19	12118843
chr19	43312912
chr19	6300249
chr19	6300249
chr19	55908850
chr19	48214690
chr19	5758487
chr19	5758487
chr19	12218303
chr19	12218303
chr19	20675072
chr19	33338849
chr19	10901312
chr19	15134431
chr19	47013052
chr19	42768065
chr19	21449286
chr19	21449286
chr19	8687095
chr19	8687095
chr19	35111322
chr19	56507770
chr19	24198075
chr19	20903196
chr19	46790102
chr19	46790527
chr19	27820524
chr19	44382337
chr19	11393544
chr19	11393187
chr19	5715428
chr19	5715428
chr19	10584662
chr19	10584662
chr19	57706089
chr19	57706089
chr19	8290945
chr19	8290945
chr19	4475963
chr19	4475963
*	0
*	0
chr19	12396648
chr19	50234237
chr19	50928487
chr19	50928487
chr19	17073361
chr19	17073361
chr19	30407176
chr19	12022009
chr19	28581850
chr19	37610581
chr19	13425915
chr19	13425675
chr19	47398523
chr19	47238134
chr19	29042286
chr19	29042286
chr19	12117753
chr19	12117808
chr19	58888527
chr19	58888527
chr19	44596919
chr19	44596919
*	0
*	0
chr19	4653175
chr19	4653175
chr19	13016187
chr19	10854352
*	0
*	0
chr19	39585893
chr19	11744836
chr19	57401375
chr19	57401375
chr19	10135119
chr19	10135119
chr19	52939342
chr19	52939342
chr19	14357475
chr19	53809248
chr19	1712721
chr19	1712721
chr19	11744601
chr19	11744601
chr19	11858911
chr19	11859008
chr19	50053292
chr19	50053292
chr19	13443847
chr19	13443460
chr19	12117278
chr19	57214348
chr19	11681712
chr19	11681712
chr19	49353282
chr19	13698333
chr19	11775940
chr19	42765721
chr19	40546458
chr19	40207331
chr19	41474219
chr19	6952182
chr19	12759536
chr19	12759536
chr19	20032400
chr19	56336271
chr19	56553111
chr19	56553111
chr19	48783876
chr19	48783876
chr19	12680718
chr19	12680718
chr19	49455494
chr19	12959618
*	0
*	0
chr19	56241840
chr19	16115797
chr19	12448046
chr19	12447952
chr19	40606367
chr19	24464637
chr19	57234925
chr19	57234925
chr19	58822445
chr19	55431466
chr19	2569477
chr19	2569477
chr19	8246377
chr19	8246377
chr19	55840012
chr19	55840012
chr19	21294171
chr19	46551871
chr19	54517926
chr19	54517926
chr19	1607640
chr19	35810896
chr19	47817783
chr19	47817783
chr19	12601828
chr19	12601828
chr19	11412500
chr19	11412400
chr19	11636801
chr19	11636865
chr19	3518071
chr19	3518071
chr19	48239244
chr19	48239244
chr19	16571966
chr19	16571966
chr19	40606163
chr19	28434239
chr19	20337265
chr19	12118762
chr19	22413085
chr19	6612980
chr19	14654721
chr19	14654721
chr19	43253668
chr19	29950775
chr19	49007190
chr19	49007190
chr19	29894019
chr19	29894019
chr19	12119692
chr19	35195307
chr19	12187295
chr19	12187240
chr19	9907433
chr19	9907415
chr19	47845690
chr19	47845690
chr19	41912501
chr19	41912501
chr19	20903183
chr19	27994710
chr19	38749381
chr19	38749179
chr19	58807883
chr19	58807883
*	0
*	0
chr19	42825556
chr19	42825556
chr19	12117920
chr19	29953776
chr19	45242995
chr19	45242995
chr19	56222211
chr19	56222211
chr19	29841825
chr19	41541611
chr19	13100677
chr19	13100677
chr19	30050010
chr19	32590634
chr19	11162311
chr19	11162520
chr19	10662230
chr19	10662230
chr19	51168761
chr19	51168761
chr19	12921464
chr19	12921464
chr19	37827591
chr19	31036338
chr19	12019133
chr19	29116660
chr19	21028626
chr19	21028626
chr19	49811445
chr19	49811445
chr19	38679284
chr19	38679284
chr19	4368834
chr19	4368834
chr19	39675378
chr19	7761055
chr19	37690659
chr19	37690659
chr19	13287838
chr19	13287838
chr19	50240997
chr19	8260659
*	0
*	0
chr19	43510835
chr19	43510835
chr19	37937233
chr19	24418767
chr19	58973404
chr19	58973404
chr19	48843471
chr19	48843471
*	0
*	0
chr19	44727327
chr19	23615221
chr19	12023921
chr19	12023921
chr19	13349611
chr19	13349611
chr19	8954643
chr19	8954643
chr19	29170461
chr19	29170461
chr19	9605314
chr19	9605314
chr19	3011725
chr19	56729829
*	0
*	0
chr19	12526452
chr19	12526553
chr19	17823610
chr19	17823610
*	0
*	0
chr19	6658074
chr19	6658074
chr19	10507017
chr19	10507066
chr19	58519335
chr19	58519335
chr19	9686201
chr19	9686201
chr19	52558298
chr19	22078625
chr19	32759909
chr19	32759909
chr19	13795963
chr19	13796175
chr19	39559570
chr19	39559570
chr19	36683971
chr19	36683971
chr19	56336373
chr19	56336373
chr19	43312940
chr19	20676191
chr19	10156689
chr19	10156607
*	0
*	0
chr19	42602322
chr19	42602322
chr19	30510632
chr19	10686505
chr19	12020728
chr19	35108415
chr19	10545324
chr19	10545324
chr19	11710989
chr19	11710989
chr19	12506351
chr19	12506545
chr19	12611925
chr19	12611925
chr19	28574685
chr19	28574685
chr19	53049949
chr19	53049949
chr19	53753450
chr19	53753450
chr19	32910120
chr19	4220697
chr19	12057444
chr19	12057319
chr19	11150850
chr19	11150884
chr19	12208349
chr19	12208462
chr19	9034489
chr19	9034489
chr19	11359996
chr19	41862656
chr19	12136274
chr19	12210459
chr19	8133057
chr19	8133057
chr19	11609439
chr19	4544696
chr19	38757009
chr19	38757009
chr19	45863389
chr19	45863389
chr19	50201179
chr19	50201179
chr19	36385644
chr19	36385644
chr19	11000103
chr19	11000103
chr19	11317065
chr19	11316930
*	0
*	0
*	0
*	0
*	0
*	0
chr19	24218069
chr19	24218154
chr19	40978127
chr19	23154979
chr19	17533893
chr19	17533893
chr19	11363126
chr19	11363030
chr19	11762793
chr19	11762769
chr19	12199444
chr19	12199622
chr19	58241010
chr19	24334216
chr19	38555094
chr19	38555226
chr19	9994861
chr19	9994861
chr19	12557497
chr19	12557497
chr19	12049610
chr19	28353872
chr19	11817034
chr19	11817034
chr19	47607095
chr19	10852386
*	0
*	0
chr19	39255747
chr19	23334240
chr19	55505017
chr19	55505017
chr19	12136286
chr19	12136407
chr19	12380263
chr19	12380187
chr19	43251104
chr19	43364581
chr19	5836069
chr19	5836069
chr19	30123078
chr19	30123078
chr19	6659432
chr19	6659432
chr19	6569559
chr19	6569559
chr19	13489150
chr19	13489214
chr19	47306649
chr19	47306649
chr19	11699686
chr19	11699686
chr19	15077503
chr19	44398631
*	0
*	0
chr19	11374756
chr19	52672638
chr19	12118366
chr19	8909402
chr19	21108111
chr19	21108111
chr19	20244911
chr19	20244911
chr19	12723218
chr19	12723284
chr19	12021732
chr19	28354332
chr19	37192903
chr19	38329894
chr19	33082862
chr19	35352292
chr19	13754330
chr19	13754635
chr19	10458262
chr19	47269214
*	0
*	0
chr19	11603227
chr19	11603162
chr19	6436655
chr19	6436655
chr19	13996986
chr19	13996697
chr19	43725552
chr19	15719121
chr19	43062335
chr19	43062335
chr19	12118402
chr19	37610791
chr19	23134992
chr19	24466155
chr19	12515781
chr19	12515781
chr19	43055063
chr19	43055063
chr19	12002578
chr19	12002535
chr19	11825022
chr19	11825022
chr19	20669542
chr19	28188067
chr19	40916535
chr19	40916535
chr19	11380977
chr19	11380977
chr19	7940152
chr19	7940152
chr19	43499767
chr19	43499767
chr19	28354337
chr19	20340865
*	0
*	0
chr19	12515773
chr19	12515803
chr19	57769246
chr19	57769246
chr19	12317357
chr19	12317357
chr19	1191508
chr19	39944369
chr19	11294955
chr19	11294955
chr19	18157977
chr19	4537743
*	0
*	0
chr19	11901880
chr19	11901880
chr19	13998873
chr19	13998873
chr19	10853801
chr19	10853801
chr19	36626722
chr19	36626722
*	0
*	0
chr19	1727367
chr19	1727367
chr19	51175664
chr19	9375568
chr19	11796859
chr19	11796773
chr19	41474353
chr19	41474353
*	0
*	0
chr19	2646469
chr19	2646469
chr19	11137344
chr19	11137344
chr19	29953783
chr19	37191404
chr19	54690096
chr19	54690096
chr19	12604932
chr19	12604932
chr19	17167608
chr19	17167608
chr19	35836058
chr19	35836058
chr19	43364378
chr19	24591351
chr19	37135654
chr19	42817064
chr19	39918008
chr19	39918008
chr19	10901232
chr19	10901167
chr19	12611787
chr19	12611787
chr19	9926206
chr19	30533282
chr19	10204986
chr19	10204986
chr19	11036955
chr19	11036955
chr19	38318827
chr19	2466931
chr19	36181821
chr19	24224522
chr19	22288942
chr19	22288717
chr19	10423466
chr19	10423359
chr19	12118051
chr19	35354306
chr19	48979920
chr19	48979920
chr19	12490363
chr19	7090369
*	0
*	0
chr19	35558582
chr19	35558582
chr19	11570131
chr19	14603330
chr19	10459549
chr19	10459549
chr19	11356786
chr19	11356727
*	0
*	0
chr19	16421649
chr19	9977860
chr19	24579920
chr19	30678183
chr19	10651500
chr19	10651500
chr19	12121348
chr19	56333857
chr19	40975740
chr19	21772292
*	0
*	0
chr19	23615777
chr19	15706999
chr19	53873085
chr19	53873085
chr19	7087260
chr19	7087260
chr19	13100040
chr19	13099936
chr19	56306968
chr19	56306968
chr19	13404669
chr19	13404589
chr19	46256276
chr19	46083290
chr19	13470531
chr19	13470421
chr19	13260007
chr19	13260007
chr19	47722533
chr19	23861789
chr19	12057851
chr19	12057984
chr19	12395631
chr19	16523961
chr19	13097347
chr19	13097347
chr19	12515811
chr19	12515811
chr19	23615706
chr19	12118462
chr19	9640575
chr19	9640575
chr19	11352954
chr19	11352821
chr19	6770255
chr19	6770255
chr19	11379985
chr19	11380048
chr19	11718405
chr19	29241669
*	0
